Cliente_ID,Fecha,Producto,Rubro,Medio_Pago,Precio,Descuento,Edad,Género,Canal_Venta,Total
C08274,2024-03-07,Eau de Parfum,Cuidado Facial,Transferencia,13750,0.1,19.0,M,Online,12375.0
C08275,2024-01-08,Eau de Parfum,Fragancia,Efectivo,1522,0.0,66.0,F,Online,1522.0
C08276,2024-01-08,Eau de Parfum,Fragancia,Efectivo,3817,0.1,40.0,F,Tienda,3435.3
C08277,2024-04-28,Crema hidratante,Fragancia,Débito,5950,0.1,28.0,M,Online,5355.0
C08278,2024-03-24,Máscara de pestañas,Uñas,Transferencia,3839,0.1,43.0,M,Online,3455.1
C08279,2024-02-16,Labial mate,Fragancia,Efectivo,8889,0.15,60.0,M,Online,7555.65
C08280,2024-01-04,Sérum facial,Maquillaje,Tarjeta,8491,0.0,27.0,F,Tienda,8491.0
C08281,2024-02-20,Labial mate,Fragancia,Tarjeta,9014,0.2,39.0,M,Online,7211.200000000001
C08282,2024-03-25,Labial mate,Fragancia,Débito,8691,0.0,43.0,M,Online,8691.0
C08283,2024-03-07,Tónico facial,Maquillaje,Tarjeta,1442,0.05,16.0,M,Tienda,1369.8999999999999
C08284,2024-02-14,Shampoo sin sulfato,Uñas,Débito,7394,0.0,49.0,M,Tienda,7394.0
C08285,2024-01-08,Labial mate,Cuidado Capilar,Transferencia,9002,0.1,18.0,M,Online,8101.8
C08286,2024-03-27,Acondicionador vegano,Cuidado Facial,Débito,11275,0.15,37.0,F,Online,9583.75
C08287,2024-01-16,Shampoo sin sulfato,Uñas,Débito,12119,0.15,36.0,F,Tienda,10301.15
C08288,2024-03-17,Máscara de pestañas,Fragancia,Transferencia,10413,0.0,42.0,M,Tienda,10413.0
C08289,2024-03-07,Acondicionador vegano,Cuidado Capilar,Efectivo,12641,0.0,36.0,M,Tienda,12641.0
C08290,2024-04-21,Labial mate,Cuidado Facial,Efectivo,11632,0.1,37.0,F,Online,10468.800000000001
C08291,2024-01-09,Esmalte en gel,Cuidado Facial,Efectivo,14515,0.2,28.0,F,Tienda,11612.0
C08292,2024-02-29,Crema hidratante,Cuidado Facial,Efectivo,11554,0.0,59.0,M,Online,11554.0
C08293,2024-03-18,Tónico facial,Maquillaje,Débito,13695,0.2,31.0,F,Online,10956.0
C08294,2024-03-17,Base líquida HD,Maquillaje,Efectivo,1894,0.05,61.0,M,Tienda,1799.3
C08295,2024-04-26,Sérum facial,Cuidado Capilar,Tarjeta,13094,0.1,39.0,M,Online,11784.6
C08296,2024-04-30,Sérum facial,Fragancia,Tarjeta,3253,0.05,61.0,M,Online,3090.35
C08297,2024-03-11,Acondicionador vegano,Cuidado Capilar,Efectivo,14552,0.15,32.0,F,Online,12369.199999999999
C08298,2024-01-15,Sérum facial,Fragancia,Tarjeta,3010,0.2,20.0,M,Tienda,2408.0
C08299,2024-03-11,Shampoo sin sulfato,Uñas,Tarjeta,7857,0.0,53.0,F,Tienda,7857.0
C08300,2024-04-11,Eau de Parfum,Cuidado Facial,Transferencia,14674,0.0,57.0,F,Online,14674.0
C08301,2024-04-07,Esmalte en gel,Cuidado Facial,Transferencia,5993,0.15,42.0,F,Tienda,5094.05
C08302,2024-02-10,Base líquida HD,Maquillaje,Efectivo,13382,0.0,69.0,F,Tienda,13382.0
C08303,2024-01-22,Sérum facial,Uñas,Débito,5635,0.05,56.0,F,Tienda,5353.25
C08304,2024-01-24,Sérum facial,Uñas,Débito,12407,0.0,47.0,F,Tienda,12407.0
C08305,2024-04-22,Acondicionador vegano,Fragancia,Transferencia,8808,0.1,41.0,F,Tienda,7927.2
C08306,2024-04-10,Labial mate,Uñas,Transferencia,7997,0.0,22.0,F,Tienda,7997.0
C08307,2024-02-13,Crema hidratante,Maquillaje,Débito,13796,0.0,51.0,F,Tienda,13796.0
C08308,2024-01-01,Tónico facial,Fragancia,Efectivo,11752,0.05,22.0,F,Online,11164.4
C08309,2024-01-10,Tónico facial,Cuidado Capilar,Débito,12038,0.0,58.0,F,Tienda,12038.0
C08310,2024-04-16,Tónico facial,Fragancia,Débito,10237,0.1,42.0,F,Tienda,9213.300000000001
C08311,2024-03-20,Tónico facial,Cuidado Capilar,Tarjeta,5833,0.0,53.0,M,Tienda,5833.0
C08312,2024-04-19,Máscara de pestañas,Fragancia,Débito,14515,0.15,63.0,F,Tienda,12337.75
C08313,2024-03-12,Base líquida HD,Cuidado Facial,Transferencia,3934,0.05,63.0,M,Online,3737.2999999999997
C08314,2024-02-25,Labial mate,Cuidado Capilar,Efectivo,9662,0.05,39.0,F,Tienda,9178.9
C08315,2024-04-22,Crema hidratante,Maquillaje,Débito,13571,0.1,39.0,M,Online,12213.9
C08316,2024-03-29,Crema hidratante,Cuidado Capilar,Tarjeta,1371,0.0,60.0,F,Tienda,1371.0
C08317,2024-02-19,Acondicionador vegano,Cuidado Capilar,Transferencia,14809,0.1,59.0,F,Tienda,13328.1
C08318,2024-01-12,Esmalte en gel,Fragancia,Transferencia,12595,0.2,44.0,M,Tienda,10076.0
C08319,2024-03-29,Sérum facial,Cuidado Facial,Tarjeta,7998,0.05,69.0,F,Tienda,7598.099999999999
C08320,2024-03-21,Sérum facial,Fragancia,Transferencia,2403,0.0,42.0,M,Online,2403.0
C08321,2024-02-29,Labial mate,Fragancia,Tarjeta,5602,0.1,49.0,F,Tienda,5041.8
C08322,2024-01-26,Máscara de pestañas,Cuidado Facial,Transferencia,4946,0.1,36.0,F,Tienda,4451.400000000001
C08323,2024-04-19,Shampoo sin sulfato,Fragancia,Transferencia,13267,0.1,60.0,F,Online,11940.300000000001
C08324,2024-04-21,Eau de Parfum,Cuidado Facial,Transferencia,14406,0.2,16.0,M,Online,11524.800000000001
C08325,2024-03-18,Labial mate,Maquillaje,Transferencia,5673,0.05,25.0,M,Online,5389.349999999999
C08326,2024-02-10,Shampoo sin sulfato,Cuidado Facial,Tarjeta,14488,0.0,45.0,M,Online,14488.0
C08327,2024-02-05,Eau de Parfum,Uñas,Débito,11712,0.0,43.0,F,Online,11712.0
C08328,2024-04-30,Crema hidratante,Cuidado Facial,Transferencia,2007,0.05,57.0,M,Online,1906.6499999999999
C08329,2024-01-23,Máscara de pestañas,Cuidado Facial,Tarjeta,12538,0.1,45.0,F,Tienda,11284.2
C08330,2024-02-12,Labial mate,Uñas,Tarjeta,1667,0.0,43.0,F,Tienda,1667.0
C08331,2024-01-06,Tónico facial,Cuidado Facial,Tarjeta,2446,0.0,44.0,M,Tienda,2446.0
C08332,2024-04-20,Crema hidratante,Cuidado Capilar,Débito,4966,0.2,46.0,M,Online,3972.8
C08333,2024-03-09,Shampoo sin sulfato,Fragancia,Efectivo,11099,0.0,58.0,F,Tienda,11099.0
C08334,2024-02-12,Labial mate,Fragancia,Tarjeta,11559,0.05,56.0,F,Online,10981.05
C08335,2024-01-25,Labial mate,Maquillaje,Tarjeta,11297,0.0,19.0,F,Tienda,11297.0
C08336,2024-01-18,Acondicionador vegano,Maquillaje,Tarjeta,5368,0.0,64.0,M,Tienda,5368.0
C08337,2024-03-02,Base líquida HD,Uñas,Débito,6317,0.05,34.0,M,Tienda,6001.15
C08338,2024-01-13,Crema hidratante,Cuidado Capilar,Transferencia,8246,0.2,25.0,M,Tienda,6596.8
C08339,2024-02-12,Labial mate,Maquillaje,Débito,4029,0.15,60.0,M,Tienda,3424.65
C08340,2024-03-18,Sérum facial,Fragancia,Tarjeta,9232,0.0,46.0,M,Online,9232.0
C08341,2024-01-28,Sérum facial,Maquillaje,Efectivo,14025,0.05,49.0,M,Online,13323.75
C08342,2024-01-18,Base líquida HD,Maquillaje,Tarjeta,6892,0.1,56.0,F,Tienda,6202.8
C08343,2024-02-28,Labial mate,Cuidado Facial,Transferencia,14556,0.0,54.0,M,Online,14556.0
C08344,2024-02-29,Tónico facial,Maquillaje,Efectivo,8190,0.0,57.0,M,Tienda,8190.0
C08345,2024-03-03,Base líquida HD,Uñas,Efectivo,5804,0.2,59.0,F,Tienda,4643.2
C08346,2024-02-26,Base líquida HD,Fragancia,Débito,7379,0.1,46.0,F,Tienda,6641.1
C08347,2024-04-01,Shampoo sin sulfato,Uñas,Débito,9317,0.05,69.0,F,Online,8851.15
C08348,2024-02-20,Shampoo sin sulfato,Uñas,Transferencia,1777,0.05,67.0,M,Tienda,1688.1499999999999
C08349,2024-02-25,Esmalte en gel,Cuidado Capilar,Débito,10027,0.1,26.0,F,Online,9024.300000000001
C08350,2024-01-27,Crema hidratante,Cuidado Facial,Transferencia,10070,0.05,51.0,M,Online,9566.5
C08351,2024-02-01,Eau de Parfum,Uñas,Efectivo,5489,0.05,59.0,M,Tienda,5214.55
C08352,2024-04-20,Base líquida HD,Cuidado Capilar,Efectivo,14115,0.0,59.0,F,Online,14115.0
C08353,2024-01-09,Shampoo sin sulfato,Fragancia,Efectivo,7270,0.0,47.0,M,Tienda,7270.0
C08354,2024-04-13,Máscara de pestañas,Fragancia,Transferencia,8281,0.2,38.0,F,Tienda,6624.8
C08355,2024-04-05,Esmalte en gel,Cuidado Capilar,Débito,10028,0.0,55.0,M,Online,10028.0
C08356,2024-03-24,Labial mate,Uñas,Débito,9716,0.1,67.0,F,Online,8744.4
C08357,2024-04-01,Crema hidratante,Uñas,Débito,10443,0.2,61.0,M,Tienda,8354.4
C08358,2024-04-06,Labial mate,Cuidado Facial,Tarjeta,8688,0.0,54.0,M,Online,8688.0
C08359,2024-03-08,Esmalte en gel,Cuidado Facial,Efectivo,5241,0.0,18.0,F,Tienda,5241.0
C08360,2024-02-15,Acondicionador vegano,Fragancia,Efectivo,8330,0.2,43.0,F,Tienda,6664.0
C08361,2024-04-30,Sérum facial,Cuidado Facial,Tarjeta,9926,0.15,40.0,M,Online,8437.1
C08362,2024-04-07,Crema hidratante,Cuidado Capilar,Efectivo,7871,0.1,43.0,M,Tienda,7083.900000000001
C08363,2024-04-21,Sérum facial,Fragancia,Efectivo,1168,0.1,34.0,M,Online,1051.2
C08364,2024-03-07,Máscara de pestañas,Uñas,Tarjeta,14849,0.0,61.0,F,Tienda,14849.0
C08365,2024-01-26,Labial mate,Fragancia,Efectivo,10340,0.1,34.0,F,Tienda,9306.0
C08366,2024-01-08,Acondicionador vegano,Maquillaje,Débito,9491,0.1,57.0,F,Tienda,8541.9
C08367,2024-01-06,Máscara de pestañas,Fragancia,Tarjeta,12513,0.0,59.0,F,Tienda,12513.0
C08368,2024-03-20,Eau de Parfum,Cuidado Facial,Efectivo,6033,0.0,44.0,M,Online,6033.0
C08369,2024-01-24,Labial mate,Cuidado Capilar,Débito,1521,0.0,65.0,M,Tienda,1521.0
C08370,2024-02-17,Esmalte en gel,Uñas,Transferencia,9809,0.0,34.0,M,Tienda,9809.0
C08371,2024-04-12,Acondicionador vegano,Uñas,Efectivo,14256,0.2,33.0,M,Online,11404.800000000001
C08372,2024-04-03,Crema hidratante,Cuidado Facial,Tarjeta,12776,0.1,60.0,F,Tienda,11498.4
C08373,2024-02-14,Acondicionador vegano,Cuidado Facial,Débito,10909,0.0,64.0,F,Online,10909.0
C08374,2024-01-13,Labial mate,Cuidado Facial,Transferencia,13793,0.15,68.0,F,Tienda,11724.05
C08375,2024-03-09,Shampoo sin sulfato,Maquillaje,Transferencia,9493,0.0,39.0,F,Online,9493.0
C08376,2024-01-25,Máscara de pestañas,Cuidado Capilar,Efectivo,9844,0.2,53.0,M,Tienda,7875.200000000001
C08377,2024-01-20,Acondicionador vegano,Maquillaje,Transferencia,4301,0.1,31.0,M,Online,3870.9
C08378,2024-04-27,Sérum facial,Cuidado Facial,Tarjeta,5159,0.15,33.0,F,Tienda,4385.15
C08379,2024-03-22,Máscara de pestañas,Cuidado Capilar,Transferencia,11829,0.0,56.0,M,Online,11829.0
C08380,2024-04-20,Sérum facial,Cuidado Facial,Efectivo,3279,0.0,28.0,M,Online,3279.0
C08381,2024-03-22,Acondicionador vegano,Cuidado Capilar,Transferencia,10814,0.0,19.0,M,Tienda,10814.0
C08382,2024-03-06,Shampoo sin sulfato,Uñas,Efectivo,13606,0.0,28.0,F,Online,13606.0
C08383,2024-03-14,Máscara de pestañas,Maquillaje,Transferencia,2681,0.1,50.0,M,Tienda,2412.9
C08384,2024-04-28,Esmalte en gel,Cuidado Facial,Débito,14116,0.0,19.0,F,Tienda,14116.0
C08385,2024-02-14,Máscara de pestañas,Cuidado Facial,Efectivo,1091,0.05,34.0,F,Online,1036.45
C08386,2024-04-23,,Fragancia,Tarjeta,4706,0.1,39.0,M,Tienda,4235.400000000001
C08387,2024-02-16,Acondicionador vegano,Uñas,Tarjeta,1960,,48.0,F,Tienda,1960.0
C08388,2024-03-03,Eau de Parfum,Cuidado Facial,Transferencia,5159,0.0,48.0,F,Online,5159.0
C08389,2024-03-16,Labial mate,Maquillaje,Débito,1843,0.15,24.0,F,Tienda,1566.55
C08390,2024-04-20,Base líquida HD,Uñas,Transferencia,1218,0.0,18.0,F,Online,1218.0
C08391,2024-03-17,Tónico facial,Cuidado Facial,Transferencia,9895,0.0,18.0,F,Online,9895.0
C08392,2024-04-23,Eau de Parfum,Maquillaje,Débito,13906,0.1,45.0,F,Online,12515.4
C08393,2024-04-20,Sérum facial,Fragancia,Efectivo,7028,0.1,33.0,F,Online,6325.2
C08394,2024-04-30,Esmalte en gel,Fragancia,Tarjeta,1246,0.1,17.0,F,Tienda,1121.4
C08395,2024-02-24,Esmalte en gel,Maquillaje,Débito,14251,0.15,47.0,F,Tienda,12113.35
C08396,2024-03-15,Tónico facial,Uñas,Transferencia,14784,0.15,58.0,F,Online,12566.4
C08397,2024-01-19,Shampoo sin sulfato,Maquillaje,Efectivo,13229,0.0,24.0,M,Online,13229.0
C08398,2024-02-04,Crema hidratante,Maquillaje,Transferencia,6109,0.05,17.0,M,Online,5803.55
C08399,2024-04-12,Labial mate,Fragancia,Efectivo,9248,0.1,35.0,F,Online,8323.2
C08400,2024-02-22,Eau de Parfum,Fragancia,Tarjeta,14356,0.1,42.0,F,Online,12920.4
C08401,2024-01-26,Base líquida HD,Fragancia,Tarjeta,13151,0.05,51.0,M,Tienda,12493.449999999999
C08402,2024-04-19,Máscara de pestañas,Cuidado Facial,Efectivo,14397,0.05,56.0,F,Tienda,13677.15
C08403,2024-01-14,Tónico facial,Cuidado Facial,Tarjeta,7124,0.1,61.0,F,Online,6411.6
C08404,2024-04-27,Shampoo sin sulfato,Cuidado Capilar,Transferencia,14349,0.0,34.0,M,Online,14349.0
C08405,2024-02-14,Esmalte en gel,Cuidado Facial,Efectivo,7325,0.15,31.0,M,Tienda,6226.25
C08406,2024-02-13,Base líquida HD,Uñas,Transferencia,7307,0.0,41.0,M,Online,7307.0
C08407,2024-03-28,Esmalte en gel,Uñas,Efectivo,14044,0.15,29.0,F,Online,11937.4
C08408,2024-04-14,Acondicionador vegano,Fragancia,Transferencia,11050,0.1,62.0,M,Online,9945.0
C08409,2024-03-05,Tónico facial,Maquillaje,Tarjeta,2912,0.1,33.0,M,Online,2620.8
C08410,2024-02-20,Shampoo sin sulfato,Fragancia,Débito,5221,0.05,43.0,M,Tienda,4959.95
C08411,2024-02-12,Máscara de pestañas,Maquillaje,Transferencia,8374,0.0,62.0,F,Tienda,8374.0
C08412,2024-04-28,Sérum facial,Fragancia,Efectivo,1266,0.15,34.0,M,Tienda,1076.1
C08413,2024-03-26,Shampoo sin sulfato,Fragancia,Tarjeta,4482,0.0,45.0,M,Online,4482.0
C08414,2024-01-23,Labial mate,Uñas,Efectivo,14910,0.0,56.0,F,Online,14910.0
C08415,2024-02-25,Máscara de pestañas,Maquillaje,Transferencia,10872,0.0,36.0,F,Online,10872.0
C08416,2024-04-27,Eau de Parfum,Cuidado Capilar,Efectivo,12385,0.0,36.0,F,Online,12385.0
C08417,2024-01-19,Shampoo sin sulfato,Cuidado Capilar,Efectivo,2531,0.0,63.0,F,Tienda,2531.0
C08418,2024-03-22,Máscara de pestañas,Fragancia,Transferencia,11198,0.0,45.0,F,Online,11198.0
C08419,2024-03-16,Eau de Parfum,Fragancia,Tarjeta,13897,0.05,64.0,F,Tienda,13202.15
C08420,2024-02-24,Shampoo sin sulfato,Uñas,Tarjeta,5564,0.1,57.0,F,Online,5007.6
C08421,2024-04-01,Base líquida HD,Maquillaje,Transferencia,14088,0.15,52.0,M,Tienda,11974.8
C08422,2024-04-01,Sérum facial,Fragancia,Tarjeta,5228,0.0,56.0,M,Online,5228.0
C08423,2024-02-29,Base líquida HD,Cuidado Capilar,Débito,12642,0.0,61.0,F,Tienda,12642.0
C08424,2024-02-28,Labial mate,Maquillaje,Efectivo,8155,,47.0,M,Tienda,8155.0
C08425,2024-02-02,Máscara de pestañas,Fragancia,Transferencia,10211,0.1,45.0,M,Online,9189.9
C08426,2024-01-19,Eau de Parfum,Maquillaje,Débito,1317,0.05,37.0,F,Online,1251.1499999999999
C08427,2024-01-28,Acondicionador vegano,Uñas,Efectivo,10792,0.05,39.0,M,Online,10252.4
C08428,2024-02-21,Shampoo sin sulfato,Cuidado Capilar,Transferencia,1710,0.0,25.0,M,Tienda,1710.0
C08429,2024-02-18,Acondicionador vegano,Maquillaje,Tarjeta,12388,0.0,39.0,M,Online,12388.0
C08430,2024-02-06,Shampoo sin sulfato,Cuidado Capilar,Transferencia,9642,0.0,16.0,M,Tienda,9642.0
C08431,2024-01-26,,Fragancia,Transferencia,11073,0.15,69.0,M,Tienda,9412.05
C08432,2024-04-08,Acondicionador vegano,Cuidado Facial,Efectivo,2743,0.0,67.0,M,Tienda,2743.0
C08433,2024-04-07,Eau de Parfum,Maquillaje,Efectivo,2323,0.2,50.0,M,Online,1858.4
C08434,2024-04-08,,Cuidado Capilar,Efectivo,12752,0.2,31.0,F,Online,10201.6
C08435,2024-02-09,Base líquida HD,Maquillaje,Débito,3680,0.05,20.0,F,Online,3496.0
C08436,2024-03-20,Eau de Parfum,Fragancia,Tarjeta,5237,0.2,46.0,M,Online,4189.6
C08437,2024-02-07,Esmalte en gel,Fragancia,Transferencia,4051,0.0,60.0,M,Tienda,4051.0
C08438,2024-03-17,Tónico facial,Cuidado Capilar,Transferencia,14785,0.0,52.0,F,Online,14785.0
C08439,2024-03-27,Labial mate,Uñas,Tarjeta,5664,0.0,40.0,M,Tienda,5664.0
C08440,2024-02-23,Sérum facial,Maquillaje,Transferencia,11543,0.0,58.0,F,Online,11543.0
C08441,2024-01-22,Shampoo sin sulfato,Maquillaje,Efectivo,3704,0.0,64.0,M,Online,3704.0
C08442,2024-01-16,Eau de Parfum,Fragancia,Transferencia,6675,0.05,40.0,M,Tienda,6341.25
C08443,2024-01-28,Acondicionador vegano,Maquillaje,Tarjeta,7787,0.0,18.0,F,Online,7787.0
C08444,2024-04-21,Tónico facial,Cuidado Capilar,Débito,3640,0.05,69.0,F,Tienda,3458.0
C08445,2024-02-04,Crema hidratante,Cuidado Facial,Débito,13317,0.0,53.0,M,Tienda,13317.0
C08446,2024-02-29,Esmalte en gel,Fragancia,Tarjeta,12640,0.0,47.0,M,Online,12640.0
C08447,2024-02-14,Acondicionador vegano,Cuidado Facial,Transferencia,8376,0.1,63.0,F,Online,7538.400000000001
C08448,2024-02-15,Base líquida HD,Maquillaje,Transferencia,9138,0.1,35.0,M,Tienda,8224.2
C08449,2024-03-12,Crema hidratante,Uñas,Débito,6362,0.1,45.0,M,Online,5725.8
C08450,2024-04-17,Tónico facial,Cuidado Capilar,Transferencia,1694,0.2,17.0,M,Online,1355.2
C08451,2024-02-24,Máscara de pestañas,Maquillaje,Débito,5253,,20.0,F,Tienda,4990.349999999999
C08452,2024-04-28,Máscara de pestañas,Cuidado Capilar,Tarjeta,11385,0.1,34.0,M,Tienda,10246.5
C08453,2024-03-26,Tónico facial,Maquillaje,Tarjeta,9531,0.0,35.0,F,Tienda,9531.0
C08454,2024-03-25,Máscara de pestañas,Maquillaje,Transferencia,2768,0.05,37.0,M,Online,2629.6
C08455,2024-01-26,Labial mate,Maquillaje,Efectivo,9283,0.05,26.0,M,Online,8818.85
C08456,2024-04-13,Eau de Parfum,Fragancia,Efectivo,13616,0.05,33.0,M,Online,12935.199999999999
C08457,2024-03-25,Shampoo sin sulfato,Cuidado Facial,Débito,1171,0.1,42.0,M,Tienda,1053.9
C08458,2024-01-25,Eau de Parfum,Uñas,Tarjeta,3749,0.1,46.0,F,Online,3374.1
C08459,2024-04-14,Esmalte en gel,Cuidado Facial,Débito,4102,0.1,50.0,F,Online,3691.8
C08460,2024-03-05,Eau de Parfum,Cuidado Facial,Tarjeta,1620,0.0,59.0,M,Tienda,1620.0
C08461,2024-01-06,Eau de Parfum,Cuidado Capilar,Débito,6214,0.0,60.0,M,Online,6214.0
C08462,2024-01-23,Base líquida HD,Fragancia,Débito,10180,0.05,36.0,M,Online,9671.0
C08463,2024-04-24,Shampoo sin sulfato,Fragancia,Débito,1076,0.05,67.0,F,Tienda,1022.1999999999999
C08464,2024-03-04,Eau de Parfum,Maquillaje,Transferencia,3198,,35.0,M,Online,3198.0
C08465,2024-03-27,Shampoo sin sulfato,Cuidado Facial,Efectivo,5237,0.2,24.0,F,Tienda,4189.6
C08466,2024-02-12,Sérum facial,Uñas,Tarjeta,9422,0.2,46.0,F,Online,7537.6
C08467,2024-04-16,Máscara de pestañas,Cuidado Capilar,Débito,7027,0.1,24.0,M,Online,6324.3
C08468,2024-01-23,Acondicionador vegano,Fragancia,Efectivo,14241,0.0,22.0,F,Tienda,14241.0
C08469,2024-04-05,Base líquida HD,Maquillaje,Débito,11367,0.05,48.0,M,Online,10798.65
C08470,2024-01-30,Máscara de pestañas,Uñas,Débito,12099,0.05,16.0,F,Online,11494.05
C08471,2024-03-17,Shampoo sin sulfato,Cuidado Facial,Tarjeta,6855,0.05,34.0,M,Tienda,6512.25
C08472,2024-04-16,Máscara de pestañas,Uñas,Transferencia,3544,0.0,18.0,F,Online,3544.0
C08473,2024-01-18,Eau de Parfum,Fragancia,Débito,12804,0.05,54.0,M,Tienda,12163.8
C08474,2024-03-27,Acondicionador vegano,Cuidado Capilar,Tarjeta,3857,0.1,27.0,F,Tienda,3471.3
C08475,2024-03-19,Eau de Parfum,Cuidado Facial,Transferencia,2553,0.2,45.0,F,Online,2042.4
C08476,2024-04-06,Esmalte en gel,Cuidado Capilar,Transferencia,7274,0.05,31.0,M,Online,6910.299999999999
C08477,2024-01-21,Eau de Parfum,Uñas,Efectivo,14772,0.2,28.0,M,Online,11817.6
C08478,2024-02-26,Acondicionador vegano,Uñas,Efectivo,13556,0.2,65.0,F,Tienda,10844.800000000001
C08479,2024-04-12,Crema hidratante,Maquillaje,Débito,11857,0.05,39.0,F,Tienda,11264.15
C08480,2024-01-23,Sérum facial,Cuidado Facial,Efectivo,4740,0.1,32.0,F,Tienda,4266.0
C08481,2024-03-31,Shampoo sin sulfato,Uñas,Tarjeta,10153,0.0,42.0,F,Tienda,10153.0
C08482,2024-02-14,Sérum facial,Fragancia,Tarjeta,14882,0.05,44.0,F,Online,14137.9
C08483,2024-02-13,Esmalte en gel,Fragancia,Efectivo,2627,0.0,56.0,M,Online,2627.0
C08484,2024-03-22,Sérum facial,Cuidado Capilar,Tarjeta,11159,0.0,29.0,F,Tienda,11159.0
C08485,2024-03-28,Máscara de pestañas,Fragancia,Tarjeta,12523,0.15,20.0,F,Tienda,10644.55
C08486,2024-04-24,Tónico facial,Uñas,Débito,2074,0.15,58.0,F,Tienda,1762.8999999999999
C08487,2024-02-16,Base líquida HD,Fragancia,Débito,4204,0.0,67.0,F,Online,4204.0
C08488,2024-02-09,Acondicionador vegano,Cuidado Facial,Tarjeta,14990,0.05,53.0,M,Online,14240.5
C08489,2024-02-20,Base líquida HD,Cuidado Capilar,Efectivo,2028,0.05,21.0,M,Online,1926.6
C08490,2024-02-11,Acondicionador vegano,Cuidado Facial,Tarjeta,1647,0.05,39.0,F,Tienda,1564.6499999999999
C08491,2024-01-07,Shampoo sin sulfato,Uñas,Transferencia,14025,0.0,55.0,F,Tienda,14025.0
C08492,2024-02-19,Sérum facial,Uñas,Transferencia,6303,0.1,48.0,F,Tienda,5672.7
C08493,2024-02-17,Shampoo sin sulfato,Fragancia,Transferencia,4162,0.0,24.0,F,Online,4162.0
C08494,2024-03-24,Eau de Parfum,Maquillaje,Débito,14747,0.0,57.0,M,Online,14747.0
C08495,2024-03-31,Eau de Parfum,Maquillaje,Efectivo,14107,0.1,64.0,M,Tienda,12696.300000000001
C08496,2024-01-06,Base líquida HD,Uñas,Tarjeta,1902,0.15,18.0,M,Tienda,1616.7
C08497,2024-03-31,Labial mate,Uñas,Efectivo,5067,0.2,38.0,F,Online,4053.6000000000004
C08498,2024-01-09,Labial mate,Cuidado Capilar,Efectivo,10695,0.1,36.0,F,Tienda,9625.5
C08499,2024-04-26,Tónico facial,Uñas,Efectivo,6076,0.0,37.0,F,Online,6076.0
C08500,2024-04-18,Labial mate,Uñas,Transferencia,12054,0.05,60.0,F,Tienda,11451.3
C08501,2024-02-26,Esmalte en gel,Cuidado Capilar,Tarjeta,13670,0.2,23.0,M,Tienda,10936.0
C08502,2024-01-31,Máscara de pestañas,Cuidado Facial,Débito,3897,0.0,35.0,F,Tienda,3897.0
C08503,2024-01-21,Máscara de pestañas,Cuidado Facial,Efectivo,10537,0.2,29.0,F,Online,8429.6
C08504,2024-03-30,Eau de Parfum,Cuidado Capilar,Efectivo,6562,0.0,45.0,M,Online,6562.0
C08505,2024-02-09,Labial mate,Cuidado Capilar,Transferencia,9173,0.1,67.0,F,Tienda,8255.7
C08506,2024-04-21,Tónico facial,Cuidado Facial,Transferencia,9681,0.0,23.0,F,Tienda,9681.0
C08507,2024-02-14,Acondicionador vegano,Cuidado Facial,Tarjeta,6252,0.1,34.0,F,Online,5626.8
C08508,2024-03-17,Eau de Parfum,Cuidado Facial,Débito,8851,0.0,60.0,F,Online,8851.0
C08509,2024-02-18,Shampoo sin sulfato,Cuidado Facial,Débito,9617,0.0,53.0,M,Tienda,9617.0
C08510,2024-03-27,Labial mate,Fragancia,Transferencia,8228,0.1,51.0,M,Online,7405.2
C08511,2024-01-20,Eau de Parfum,Cuidado Capilar,Tarjeta,6681,0.05,21.0,F,Tienda,6346.95
C08512,2024-04-10,Labial mate,Maquillaje,Efectivo,14733,0.15,67.0,M,Tienda,12523.05
C08513,2024-04-27,Esmalte en gel,Fragancia,Tarjeta,6595,0.05,49.0,F,Online,6265.25
C08514,2024-04-26,Tónico facial,Maquillaje,Débito,8390,0.2,,M,Online,6712.0
C08515,2024-04-01,Base líquida HD,Maquillaje,Transferencia,11923,0.0,46.0,M,Online,11923.0
C08516,2024-01-17,Crema hidratante,Uñas,Efectivo,4991,0.1,26.0,M,Tienda,4491.900000000001
C08517,2024-01-28,Tónico facial,Cuidado Capilar,Efectivo,10599,0.2,58.0,F,Online,8479.2
C08518,2024-02-10,Labial mate,Fragancia,Débito,7462,0.05,50.0,F,Tienda,7088.9
C08519,2024-03-06,Shampoo sin sulfato,Cuidado Capilar,Efectivo,14307,0.2,26.0,F,Online,11445.6
C08520,2024-01-25,Shampoo sin sulfato,Cuidado Facial,Tarjeta,7368,0.1,55.0,F,Online,6631.2
C08521,2024-02-27,Base líquida HD,Cuidado Capilar,Débito,9614,0.05,47.0,M,Tienda,9133.3
C08522,2024-04-23,Sérum facial,Maquillaje,Débito,12147,0.05,64.0,M,Tienda,11539.65
C08523,2024-02-10,Shampoo sin sulfato,Cuidado Facial,Efectivo,10406,0.15,41.0,F,Tienda,8845.1
C08524,2024-01-06,Eau de Parfum,Cuidado Capilar,Débito,4942,0.2,37.0,M,Tienda,3953.6000000000004
C08525,2024-03-15,Shampoo sin sulfato,Cuidado Capilar,Transferencia,2800,0.05,16.0,M,Tienda,2660.0
